SZindex
2007/1/25,8013.25
2007/1/26,8223.29
2007/1/29,8359.99
2007/1/30,8262.33
2007/1/31,7632.93
2007/2/1,7700.64
2007/2/2,7348.02
2007/2/5,7292.93
2007/2/6,7341.52
2007/2/7,7541.73
2007/2/8,7691.46
2007/2/9,7627.93
2007/2/12,7951.58
2007/2/13,8104.25
2007/2/14,8315.9
2007/2/15,8582.91
2007/2/16,8572.25
2007/2/26,8588.69
2007/2/27,7790.81
2007/2/28,8039.68
2007/3/1,7804.35
2007/3/2,7923.33
2007/3/5,7826.56
2007/3/6,7924.81
2007/3/7,8140.33
2007/3/8,8249.21
2007/3/9,8146.43
2007/3/12,8130.75
2007/3/13,8200.61
2007/3/14,8090.46
2007/3/15,8273.5
2007/3/16,8147.31
2007/3/19,8276.79
2007/3/20,8294.61
2007/3/21,8400.29
2007/3/22,8434.83
2007/3/23,8489.83
2007/3/26,8631.37
2007/3/27,8629.21
2007/3/28,8587.33
2007/3/29,8579.32
2007/3/30,8549.19
2007/4/2,8785.82
2007/4/3,8963.46
2007/4/4,9090.46
2007/4/5,9161.46
2007/4/6,9268.23
2007/4/9,9475.71
2007/4/10,9652.66
2007/4/11,9753.75
2007/4/12,9964.78
2007/4/13,10019.91
2007/4/16,10249.08
2007/4/17,10288.99
2007/4/18,10401.61
2007/4/19,9857.21
2007/4/20,10258.62
2007/4/23,10685.04
2007/4/24,10669.04
2007/4/25,10668.25
2007/4/26,10848.75
2007/4/27,10688.54
2007/4/30,10865.87
2007/5/8,11401.12
2007/5/9,11517.74
2007/5/10,11574.15
2007/5/11,11489.91
2007/5/14,11732.07
2007/5/15,11414.53
2007/5/16,11682.33
2007/5/17,12011.07
2007/5/18,12100.08
2007/5/21,12269.19
2007/5/22,12407.83
2007/5/23,12624.12
2007/5/24,12515.15
2007/5/25,12681.44
2007/5/28,13026.65
2007/5/29,13456.58
2007/5/30,12627.12
2007/5/31,12944.21
2007/6/1,12432.66
2007/6/4,11468.45
2007/6/5,12017.7
2007/6/6,12338.16
2007/6/7,12696
2007/6/8,12850.66
2007/6/11,13187.71
2007/6/12,13579.71
2007/6/13,13811.48
2007/6/14,13666.25
2007/6/15,13697.16
2007/6/18,14194.54
2007/6/19,14336.4
2007/6/20,14107.21
2007/6/21,14255.58
2007/6/22,13725.71
2007/6/25,13109.25
2007/6/26,13219.41
2007/6/27,13583.7
2007/6/28,12872.58
2007/6/29,12546.44
2007/7/2,12475.15
2007/7/3,12761.04
2007/7/4,12509.12
2007/7/5,11783.58
2007/7/6,12395.33
2007/7/9,12846.4
2007/7/10,12682.03
2007/7/11,12785.66
2007/7/12,12850.73
2007/7/13,12816.41
2007/7/16,12331.19
2007/7/17,12759.98
2007/7/18,12841.5
2007/7/19,12790.94
2007/7/20,13417.96
2007/7/23,14139.25
2007/7/24,14190.96
2007/7/25,14403.07
2007/7/26,14619.73
2007/7/27,14614.08
2007/7/30,15060.86
2007/7/31,15199.54
2007/8/1,14795.19
2007/8/2,15562.12
2007/8/3,16179.62
2007/8/6,16542.811
2007/8/7,16523.25
2007/8/8,16193.71
2007/8/9,16680.35
2007/8/10,16323.41
2007/8/13,16116.11
2007/8/14,16351.87
2007/8/15,16322.5
2007/8/16,16053.12
2007/8/17,15689
2007/8/20,16589.77
2007/8/21,16859.961
2007/8/22,17331.99
2007/8/23,17639.221
2007/8/24,17864.66
2007/8/27,17884.83
2007/8/28,17817.91
2007/8/29,17443.16
2007/8/30,17659.25
2007/8/31,17872.09
2007/9/3,18164.02
2007/9/4,18050.76
2007/9/5,18002
2007/9/6,18073.75
2007/9/7,17674.08
2007/9/10,17918.48
2007/9/11,17129.391
2007/9/12,17398.4
2007/9/13,17959.5
2007/9/14,18213.68
2007/9/17,18494.381
2007/9/18,18316.41
2007/9/19,18073.33
2007/9/20,18221.74
2007/9/21,18228.561
2007/9/24,18418.471
2007/9/25,18346.42
2007/9/26,17992.311
2007/9/27,18281.07
2007/9/28,18864.52
2007/10/8,19232.33
2007/10/9,19318.16
2007/10/10,19264.01
2007/10/11,19344.15
2007/10/12,19135.17
2007/10/15,19088.65
2007/10/16,19358.42
2007/10/17,19288.27
2007/10/18,18681.33
2007/10/19,18834.801
2007/10/22,18379.41
2007/10/23,18611.16
2007/10/24,18761.9
2007/10/25,18175.311
2007/10/26,18506.5
2007/10/29,18833.65
2007/10/30,19034.561
